TDRS Orbit Determination

341 measurements read from tracking data file

Iteration 1

     Date         UTC        Sta TDRS   obs  [m]    comp [m]    o-c [m]
  1999/09/01  00:22:01.000   162   5   79010.2586  79010.2408    17.83
  1999/09/01  00:22:31.000   162   5   78980.4438  78980.4234    20.40
  1999/09/01  00:23:01.000   162   5   78954.4798  78954.4567    23.11
  1999/09/01  00:23:31.000   162   5   78932.3844  78932.3592    25.20
  1999/09/01  00:24:01.000   162   5   78914.1732  78914.1451    28.07
  1999/09/01  00:24:31.000   162   5   78899.8554  78899.8243    31.15
  1999/09/01  00:25:01.000   162   5   78889.4362  78889.4019    34.29
  1999/09/01  00:25:31.000   162   5   78882.9168  78882.8791    37.74
  1999/09/01  00:26:01.000   162   5   78880.2936  78880.2522    41.37
  1999/09/01  00:26:31.000   162   5   78881.5586  78881.5136    45.01
  1999/09/01  00:27:01.000   162   5   78886.6999  78886.6509    48.97
  1999/09/01  00:27:31.000   162   5   78895.7004  78895.6478    52.65
  1999/09/01  00:28:01.000   162   5   78908.5399  78908.4833    56.63
  1999/09/01  00:28:31.000   162   5   78925.1932  78925.1325    60.71
  1999/09/01  00:29:01.000   162   5   78945.6304  78945.5663    64.11
  1999/09/01  00:29:31.000   162   5   78969.8199  78969.7514    68.47
  1999/09/01  00:30:01.000   162   5   78997.7247  78997.6507    73.97
  1999/09/01  00:30:31.000   162   5   79029.3031  79029.2231    80.03
  1999/09/01  02:40:01.000   161   4   78681.9981  78682.6133  -615.23
  1999/09/01  02:40:31.000   161   4   78628.7893  78629.3512  -561.92
  1999/09/01  02:41:01.000   161   4   78580.0788  78580.5854  -506.58
  1999/09/01  02:41:31.000   161   4   78535.9086  78536.3611  -452.54
  1999/09/01  02:42:01.000   161   4   78496.3209  78496.7182  -397.27
  1999/09/01  02:42:31.000   161   4   78461.3516  78461.6903  -338.75
  1999/09/01  02:43:01.000   161   4   78431.0270  78431.3057  -278.74
  1999/09/01  02:43:31.000   161   4   78405.3617  78405.5865  -224.84
  1999/09/01  02:44:01.000   161   4   78384.3815  78384.5490  -167.54
  1999/09/01  02:44:31.000   161   4   78368.0953  78368.2036  -108.29
  1999/09/01  02:45:01.000   161   4   78356.5069  78356.5546   -47.72
  1999/09/01  02:45:31.000   161   4   78349.6149  78349.6006    14.26
  1999/09/01  02:46:01.000   161   4   78347.4102  78347.3342    75.96
  1999/09/01  02:46:31.000   161   4   78349.8820  78349.7422   139.84
  1999/09/01  02:47:01.000   161   4   78357.0110  78356.8053   205.67
  1999/09/01  02:47:31.000   161   4   78368.7652  78368.4989   266.29
  1999/09/01  02:48:01.000   161   4   78385.1170  78384.7924   324.58
  1999/09/01  02:48:31.000   161   4   78406.0352  78405.6498   385.41
  1999/09/01  02:49:01.000   161   4   78431.4768  78431.0295   447.32
  1999/09/01  02:49:31.000   161   4   78461.3935  78460.8846   508.90
  1999/09/01  02:50:01.000   161   4   78495.7337  78495.1630   570.66
  1999/09/01  02:50:31.000   161   4   78534.4401  78533.8076   632.47
  1999/09/01  02:51:01.000   161   4   78577.4498  78576.7562   693.57
  1999/09/01  03:56:01.000   162   5   77781.1765  77781.8777  -701.16
  1999/09/01  03:56:31.000   162   5   77729.3331  77729.9393  -606.17
  1999/09/01  03:57:01.000   162   5   77682.8479  77683.3605  -512.63
  1999/09/01  03:57:31.000   162   5   77641.8067  77642.2224  -415.69
  1999/09/01  03:58:01.000   162   5   77606.2840  77606.5987  -314.69
  1999/09/01  03:58:31.000   162   5   77576.3428  77576.5560  -213.18
  1999/09/01  03:59:01.000   162   5   77552.0388  77552.1533  -114.49
  1999/09/01  03:59:31.000   162   5   77533.4317  77533.4420   -10.25
  1999/09/01  04:00:01.000   162   5   77520.5629  77520.4654    97.46
  1999/09/01  04:00:31.000   162   5   77513.4566  77513.2592   197.40
  1999/09/01  04:01:01.000   162   5   77512.1553  77511.8506   304.72
  1999/09/01  04:01:31.000   162   5   77516.6724  77516.2587   413.73
  1999/09/01  04:02:01.000   162   5   77527.0114  77526.4943   517.13
  1999/09/01  04:02:31.000   162   5   77543.1870  77542.5599   627.15
  1999/09/01  04:03:01.000   162   5   77565.1838  77564.4495   734.30
  1999/09/01  04:03:31.000   162   5   77592.9899  77592.1489   840.96
  1999/09/01  04:04:01.000   162   5   77626.5858  77625.6356   950.22
  1999/09/01  04:04:31.000   162   5   77665.9351  77664.8785  1056.57
  1999/09/01  04:05:01.000   162   5   77711.0033  77709.8387  1164.57
  1999/09/01  04:05:31.000   162   5   77761.7406  77760.4690  1271.58
  1999/09/01  04:06:01.000   162   5   77818.0902  77816.7143  1375.93
  1999/09/01  04:06:31.000   162   5   77879.9939  77878.5116  1482.35
  1999/09/01  04:07:01.000   162   5   77947.3784  77945.7903  1588.10
  1999/09/01  04:07:31.000   162   5   78020.1610  78018.4725  1688.52
  1999/09/01  04:08:01.000   162   5   78098.2628  78096.4728  1789.97
  1999/09/01  04:08:31.000   162   5   78181.5910  78179.6991  1891.92
  1999/09/01  04:09:01.000   162   5   78270.0422  78268.0522  1990.01
  1999/09/01  04:09:31.000   162   5   78363.5109  78361.4266  2084.30
  1999/09/01  04:10:01.000   162   5   78461.8894  78459.7105  2178.89
  1999/09/01  05:36:01.000   162   5   76736.2471  76738.0478 -1800.72
  1999/09/01  05:36:31.000   162   5   76654.1239  76655.7544 -1630.49
  1999/09/01  05:37:01.000   162   5   76578.8077  76580.2676 -1459.93
  1999/09/01  05:37:31.000   162   5   76510.4333  76511.7160 -1282.72
  1999/09/01  05:38:01.000   162   5   76449.1124  76450.2181 -1105.67
  1999/09/01  05:38:31.000   162   5   76394.9686  76395.8819  -913.27
  1999/09/01  05:39:01.000   162   5   76348.0665  76348.8047  -738.19
  1999/09/01  05:39:31.000   162   5   76308.5219  76309.0727  -550.76
  1999/09/01  05:40:01.000   162   5   76276.4056  76276.7604  -354.79
  1999/09/01  05:40:31.000   162   5   76251.7614  76251.9307  -169.34
  1999/09/01  05:41:01.000   162   5   76234.6589  76234.6346    24.34
  1999/09/01  05:41:31.000   162   5   76225.1367  76224.9105   226.20
  1999/09/01  05:42:01.000   162   5   76223.2014  76222.7848   416.56
  1999/09/01  05:42:31.000   162   5   76228.8829  76228.2714   611.47
  1999/09/01  05:43:01.000   162   5   76242.1796  76241.3716   808.04
  1999/09/01  05:43:31.000   162   5   76263.0810  76262.0740  1006.96
  1999/09/01  05:44:01.000   162   5   76291.5593  76290.3552  1204.14
  1999/09/01  05:44:31.000   162   5   76327.5749  76326.1788  1396.08
  1999/09/01  05:45:01.000   162   5   76371.0872  76369.4967  1590.53
  1999/09/01  08:09:01.000   161   4   76907.5029  76904.8689  2634.03
  1999/09/01  08:09:31.000   161   4   76975.2622  76972.3882  2874.05
  1999/09/01  08:10:01.000   161   4   77049.5331  77046.4177  3115.44
  1999/09/01  08:10:31.000   161   4   77130.2047  77126.8591  3345.61
  1999/09/01  08:11:01.000   161   4   77217.1847  77213.6049  3579.77
  1999/09/01  08:11:31.000   161   4   77310.3383  77306.5388  3799.45
  1999/09/01  08:12:01.000   161   4   77409.5598  77405.5360  4023.79
  1999/09/01  08:12:31.000   161   4   77514.6974  77510.4635  4233.93
  1999/09/01  08:13:01.000   161   4   77625.6252  77621.1806  4444.65
  1999/09/01  08:13:31.000   161   4   77742.1862  77737.5393  4646.93
  1999/09/01  08:14:01.000   161   4   77864.2275  77859.3847  4842.77
  1999/09/01  08:14:31.000   161   4   77991.5922  77986.5556  5036.62
  1999/09/01  08:15:01.000   161   4   78124.1042  78118.8844  5219.80
  1999/09/01  08:15:31.000   161   4   78261.5946  78256.1982  5396.41
  1999/09/01  08:16:01.000   161   4   78403.8862  78398.3188  5567.41
  1999/09/01  08:16:31.000   161   4   78550.7959  78545.0633  5732.58
  1999/09/01  08:17:01.000   161   4   78702.1354  78696.2446  5890.83
  1999/09/01  08:17:31.000   161   4   78857.7117  78851.6715  6040.20
  1999/09/01  08:18:01.000   161   4   79017.3315  79011.1496  6181.88
  1999/09/01  08:18:31.000   161   4   79180.7986  79174.4814  6317.22
  1999/09/01  08:19:01.000   161   4   79347.9110  79341.4666  6444.38
  1999/09/01  08:19:31.000   161   4   79518.4673  79511.9029  6564.36
  1999/09/01  08:20:01.000   161   4   79692.2618  79685.5861  6675.72
  1999/09/01  08:20:31.000   161   4   79869.0881  79862.3103  6777.80
  1999/09/01  08:21:31.000   161   4   80231.0188  80224.0536  6965.21
  1999/09/01  08:22:01.000   161   4   80415.7045  80408.6568  7047.66
  1999/09/01  08:22:31.000   161   4   80602.5891  80595.4701  7118.97
  1999/09/01  08:23:01.000   161   4   80791.4709  80784.2853  7185.64
  1999/09/01  09:38:01.000   161   4   76318.5710  76322.8413 -4270.29
  1999/09/01  09:38:31.000   161   4   76221.8221  76225.7680 -3945.94
  1999/09/01  09:39:01.000   161   4   76132.1855  76135.8269 -3641.42
  1999/09/01  09:39:31.000   161   4   76049.8567  76053.1673 -3310.55
  1999/09/01  09:40:01.000   161   4   75974.9429  75977.9279 -2985.00
  1999/09/01  09:40:31.000   161   4   75907.5859  75910.2367 -2650.83
  1999/09/01  09:41:01.000   161   4   75847.9058  75850.2102 -2304.36
  1999/09/01  09:41:31.000   161   4   75795.9902  75797.9527 -1962.47
  1999/09/01  09:42:01.000   161   4   75751.9390  75753.5564 -1617.44
  1999/09/01  09:42:31.000   161   4   75715.8348  75717.1010 -1266.16
  1999/09/01  09:43:01.000   161   4   75687.7423  75688.6527  -910.37
  1999/09/01  09:43:31.000   161   4   75667.7193  75668.2648  -545.48
  1999/09/01  09:44:01.000   161   4   75655.7825  75655.9770  -194.46
  1999/09/01  09:44:31.000   161   4   75651.9756  75651.8152   160.38
  1999/09/01  09:45:01.000   161   4   75656.3101  75655.7918   518.29
  1999/09/01  09:45:31.000   161   4   75668.7813  75667.9051   876.21
  1999/09/01  09:46:01.000   161   4   75689.3730  75688.1396  1233.38
  1999/09/01  10:50:01.000   162   5   78395.3030  78391.6492  3653.79
  1999/09/01  10:50:31.000   162   5   78472.5842  78468.6944  3889.78
  1999/09/01  10:51:01.000   162   5   78554.3157  78550.1940  4121.72
  1999/09/01  10:51:31.000   162   5   78640.3788  78636.0289  4349.93
  1999/09/01  10:52:01.000   162   5   78730.6457  78726.0758  4569.87
  1999/09/01  10:52:31.000   162   5   78824.9886  78820.2077  4780.93
  1999/09/01  10:53:01.000   162   5   78923.2819  78918.2936  4988.35
  1999/09/01  10:53:31.000   162   5   79025.3886  79020.1993  5189.31
  1999/09/01  10:54:01.000   162   5   79131.1707  79125.7876  5383.08
  1999/09/01  10:54:31.000   162   5   79240.4900  79234.9185  5571.50
  1999/09/01  10:55:01.000   162   5   79353.2019  79347.4494  5752.49
  1999/09/01  10:55:31.000   162   5   79469.1636  79463.2356  5928.02
  1999/09/01  10:56:01.000   162   5   79588.2277  79582.1303  6097.39
  1999/09/01  10:56:31.000   162   5   79710.2384  79703.9852  6253.20
  1999/09/01  10:57:01.000   162   5   79835.0543  79828.6505  6403.84
  1999/09/01  10:57:31.000   162   5   79962.5235  79955.9751  6548.39
  1999/09/01  10:58:01.000   162   5   80092.4930  80085.8073  6685.75
  1999/09/01  10:58:31.000   162   5   80224.8118  80217.9943  6817.49
  1999/09/01  10:59:01.000   162   5   80359.3199  80352.3833  6936.64
  1999/09/01  12:37:31.000   162   5   79751.1883  79747.4293  3758.96
  1999/09/01  12:38:01.000   162   5   79814.6476  79810.6978  3949.78
  1999/09/01  12:38:31.000   162   5   79880.9959  79876.8657  4130.22
  1999/09/01  12:39:01.000   162   5   79950.1692  79945.8600  4309.23
  1999/09/01  12:39:31.000   162   5   80022.0899  80017.6055  4484.41
  1999/09/01  12:40:01.000   162   5   80096.6822  80092.0250  4657.25
  1999/09/01  12:40:31.000   162   5   80173.8601  80169.0391  4821.04
  1999/09/01  12:41:01.000   162   5   80253.5478  80248.5666  4981.15
  1999/09/01  12:41:31.000   162   5   80335.6604  80330.5248  5135.61
  1999/09/01  12:42:01.000   162   5   80420.1167  80414.8289  5287.76
  1999/09/01  12:42:31.000   162   5   80506.8245  80501.3930  5431.49
  1999/09/01  12:43:01.000   162   5   80595.7002  80590.1296  5570.63
  1999/09/01  12:43:31.000   162   5   80686.6544  80680.9499  5704.52
  1999/09/01  12:44:01.000   162   5   80779.5954  80773.7641  5831.35
  1999/09/01  12:44:31.000   162   5   80874.4385  80868.4812  5957.33
  1999/09/01  12:45:01.000   162   5   80971.0810  80965.0094  6071.63
  1999/09/01  12:45:31.000   162   5   81069.4394  81063.2560  6183.40
  1999/09/01  12:46:01.000   162   5   81169.4148  81163.1277  6287.13
  1999/09/01  12:46:31.000   162   5   81270.9166  81264.5304  6386.18
  1999/09/01  12:47:01.000   162   5   81373.8486  81367.3698  6478.83
  1999/09/01  12:47:31.000   162   5   81478.1177  81471.5509  6566.85
  1999/09/01  12:48:01.000   162   5   81583.6250  81576.9785  6646.48
  1999/09/01  12:48:31.000   162   5   81690.2799  81683.5574  6722.49
  1999/09/01  12:49:01.000   162   5   81797.9820  81791.1921  6789.94
  1999/09/01  12:49:31.000   162   5   81906.6406  81899.7870  6853.60
  1999/09/01  14:24:01.000   162   5   79219.3171  79215.7677  3549.41
  1999/09/01  14:24:31.000   162   5   79267.4263  79263.6125  3813.79
  1999/09/01  14:25:01.000   162   5   79319.3591  79315.2846  4074.51
  1999/09/01  14:25:31.000   162   5   79375.0688  79370.7374  4331.35
  1999/09/01  14:26:01.000   162   5   79434.5055  79429.9203  4585.19
  1999/09/01  14:26:31.000   162   5   79497.6131  79492.7782  4834.86
  1999/09/01  14:27:01.000   162   5   79564.3306  79559.2522  5078.43
  1999/09/01  14:27:31.000   162   5   79634.5979  79629.2791  5318.84
  1999/09/01  14:28:01.000   162   5   79708.3432  79702.7920  5551.22
  1999/09/01  14:28:31.000   162   5   79785.4998  79779.7202  5779.58
  1999/09/01  14:29:01.000   162   5   79865.9897  79859.9894  6000.27
  1999/09/01  14:29:31.000   162   5   79949.7388  79943.5217  6217.07
  1999/09/01  14:30:01.000   162   5   80036.6633  80030.2359  6427.44
  1999/09/01  14:30:31.000   162   5   80126.6813  80120.0473  6634.00
  1999/09/01  14:31:01.000   162   5   80219.6991  80212.8684  6830.69
  1999/09/01  14:31:31.000   162   5   80315.6295  80308.6086  7020.91
  1999/09/01  14:32:01.000   162   5   80414.3789  80407.1744  7204.49
  1999/09/01  14:32:31.000   162   5   80515.8510  80508.4698  7381.23
  1999/09/01  14:33:01.000   162   5   80619.9480  80612.3960  7551.96
  1999/09/01  14:33:31.000   162   5   80726.5652  80718.8522  7712.97
  1999/09/01  14:34:01.000   162   5   80835.6035  80827.7351  7868.38
  1999/09/01  14:34:31.000   162   5   80946.9554  80938.9394  8015.98
  1999/09/01  14:35:01.000   162   5   81060.5108  81052.3579  8152.89
  1999/09/01  14:35:31.000   162   5   81176.1673  81167.8816  8285.68
  1999/09/01  14:36:01.000   162   5   81293.8078  81285.4000  8407.84
  1999/09/01  14:36:31.000   162   5   81413.3249  81404.8009  8524.04
  1999/09/01  14:37:01.000   162   5   81534.6008  81525.9709  8629.87
  1999/09/01  14:37:31.000   162   5   81657.5258  81648.7956  8730.19
  1999/09/01  14:38:01.000   162   5   81781.9788  81773.1593  8819.51
  1999/09/01  16:08:01.000   162   5   77825.8865  77820.6192  5267.31
  1999/09/01  16:08:31.000   162   5   77893.2156  77887.5294  5686.23
  1999/09/01  16:09:01.000   162   5   77966.1741  77960.0831  6091.01
  1999/09/01  16:09:31.000   162   5   78044.6853  78038.1942  6491.10
  1999/09/01  16:10:01.000   162   5   78128.6576  78121.7690  6888.58
  1999/09/01  16:10:31.000   162   5   78217.9764  78210.7066  7269.77
  1999/09/01  16:11:01.000   162   5   78312.5444  78304.8991  7645.29
  1999/09/01  16:11:31.000   162   5   78412.2454  78404.2318  8013.56
  1999/09/01  16:12:01.000   162   5   78516.9561  78508.5838  8372.31
  1999/09/01  16:12:31.000   162   5   78626.5446  78617.8278  8716.78
  1999/09/01  16:13:01.000   162   5   78740.8843  78731.8310  9053.29
  1999/09/01  16:13:31.000   162   5   78859.8341  78850.4550  9379.12
  1999/09/01  16:14:01.000   162   5   78983.2502  78973.5562  9694.00
  1999/09/01  16:14:31.000   162   5   79110.9844  79100.9864  9998.03
  1999/09/01  16:15:01.000   162   5   79242.8829  79232.5927 10290.19
  1999/09/01  16:15:31.000   162   5   79378.7866  79368.2183 10568.30
  1999/09/01  16:16:01.000   162   5   79518.5380  79507.7025 10835.54
  1999/09/01  16:16:31.000   162   5   79661.9697  79650.8810 11088.67
  1999/09/01  16:17:31.000   162   5   79959.2092  79947.6494 11559.76
  1999/09/01  16:18:01.000   162   5   80112.6707  80100.8966 11774.11
  1999/09/01  16:18:31.000   162   5   80269.1297  80257.1534 11976.27
  1999/09/01  16:19:01.000   162   5   80428.4110  80416.2433 12167.69
  1999/09/01  16:19:31.000   162   5   80590.3304  80577.9880 12342.39
  1999/09/01  16:20:01.000   162   5   80754.7115  80742.2080 12503.47
  1999/09/01  16:20:31.000   162   5   80921.3762  80908.7228 12653.37
  1999/09/01  16:21:01.000   162   5   81090.1399  81077.3511 12788.77
  1999/09/01  16:21:31.000   162   5   81260.8215  81247.9112 12910.33
  1999/09/01  16:22:01.000   162   5   81433.2408  81420.2209 13019.86
  1999/09/01  17:49:01.000   162   5   76669.4953  76662.3674  7127.90
  1999/09/01  17:49:31.000   162   5   76757.8890  76750.2067  7682.29
  1999/09/01  17:50:01.000   162   5   76853.2282  76844.9985  8229.74
  1999/09/01  17:50:31.000   162   5   76955.3735  76946.6028  8770.69
  1999/09/01  17:51:01.000   162   5   77064.1583  77054.8704  9287.93
  1999/09/01  17:51:31.000   162   5   77179.4433  77169.6427  9800.58
  1999/09/01  17:52:01.000   162   5   77301.0473  77290.7529 10294.40
  1999/09/01  17:52:31.000   162   5   77428.8011  77418.0259 10775.16
  1999/09/01  17:53:01.000   162   5   77562.5204  77551.2794 11241.00
  1999/09/01  17:53:31.000   162   5   77702.0165  77690.3239 11692.60
  1999/09/01  17:54:01.000   162   5   77847.0882  77834.9637 12124.53
  1999/09/01  17:54:31.000   162   5   77997.5419  77984.9971 12544.80
  1999/09/01  17:55:01.000   162   5   78153.1610  78140.2173 12943.72
  1999/09/01  17:55:31.000   162   5   78313.7387  78300.4125 13326.18
  1999/09/01  17:56:01.000   162   5   78479.0602  78465.3669 13693.28
  1999/09/01  17:56:31.000   162   5   78648.9032  78634.8608 14042.35
  1999/09/01  17:57:01.000   162   5   78823.0443  78808.6714 14372.85
  1999/09/01  17:57:31.000   162   5   79001.2563  78986.5731 14683.16
  1999/09/01  17:58:31.000   162   5   79368.9890  79353.7368 15252.22
  1999/09/01  17:59:01.000   162   5   79558.0468  79542.5381 15508.69
  1999/09/01  17:59:31.000   162   5   79750.2590  79734.5102 15748.78
  1999/09/01  18:00:01.000   162   5   79945.3862  79929.4206 15965.57
  1999/09/01  18:00:31.000   162   5   80143.2015  80127.0367 16164.77
  1999/09/01  18:01:01.000   162   5   80343.4728  80327.1261 16346.73
  1999/09/01  18:01:31.000   162   5   80545.9689  80529.4567 16512.16
  1999/09/01  18:02:01.000   162   5   80750.4526  80733.7977 16654.95
  1999/09/01  18:02:31.000   162   5   80956.7014  80939.9189 16782.52
  1999/09/01  18:03:01.000   162   5   81164.4829  81147.5919 16891.00
  1999/09/01  19:29:01.000   162   5   76352.3595  76344.2404  8119.07
  1999/09/01  19:29:31.000   162   5   76449.5188  76440.7686  8750.22
  1999/09/01  19:30:01.000   162   5   76553.8079  76544.4347  9373.20
  1999/09/01  19:30:31.000   162   5   76665.0429  76655.0715  9971.41
  1999/09/01  19:31:01.000   162   5   76783.0595  76772.5023 10557.20
  1999/09/01  19:31:31.000   162   5   76907.6724  76896.5417 11130.69
  1999/09/01  19:32:01.000   162   5   77038.6781  77026.9962 11681.93
  1999/09/01  19:32:31.000   162   5   77175.8828  77163.6646 12218.18
  1999/09/01  19:33:01.000   162   5   77319.0749  77306.3391 12735.83
  1999/09/01  19:33:31.000   162   5   77468.0398  77454.8053 13234.51
  1999/09/01  19:34:01.000   162   5   77622.5569  77608.8433 13713.55
  1999/09/01  19:34:31.000   162   5   77782.4061  77768.2283 14177.81
  1999/09/01  19:35:01.000   162   5   77947.3443  77932.7307 14613.62
  1999/09/01  19:35:31.000   162   5   78117.1508  78102.1172 15033.59
  1999/09/01  19:36:01.000   162   5   78291.5861  78276.1513 15434.82
  1999/09/01  19:36:31.000   162   5   78470.4051  78454.5935 15811.59
  1999/09/01  19:37:01.000   162   5   78653.3705  78637.2023 16168.20
  1999/09/01  19:38:31.000   162   5   79224.7029  79207.5892 17113.65
  1999/09/01  19:39:01.000   162   5   79421.8077  79404.4212 17386.55
  1999/09/01  19:39:31.000   162   5   79621.8337  79604.1953 17638.43
  1999/09/01  19:40:01.000   162   5   79824.5371  79806.6665 17870.56
  1999/09/01  19:40:31.000   162   5   80029.6679  80011.5907 18077.17
  1999/09/01  19:41:01.000   162   5   80236.9893  80218.7248 18264.45
  1999/09/01  19:41:31.000   162   5   80446.2609  80427.8274 18433.54
  1999/09/01  19:42:01.000   162   5   80657.2371  80638.6586 18578.54
  1999/09/01  19:42:31.000   162   5   80869.6854  80850.9808 18704.55
  1999/09/01  19:43:01.000   162   5   81083.3692  81064.5589 18810.28
  1999/09/01  20:59:01.000   162   5   76683.0147  76688.9665 -5951.75
  1999/09/01  20:59:31.000   162   5   76628.8807  76634.1601 -5279.40
  1999/09/01  21:00:01.000   162   5   76581.8190  76586.4333 -4614.28
  1999/09/01  21:00:31.000   162   5   76541.9171  76545.8496 -3932.52
  1999/09/01  21:01:01.000   162   5   76509.2102  76512.4615 -3251.33
  1999/09/01  21:01:31.000   162   5   76483.7453  76486.3100 -2564.73
  1999/09/01  21:02:01.000   162   5   76465.5583  76467.4246 -1866.30
  1999/09/01  21:02:31.000   162   5   76454.6419  76455.8231 -1181.17
  1999/09/01  21:03:01.000   162   5   76451.0226  76451.5115  -488.94
  1999/09/01  21:03:31.000   162   5   76454.6982  76454.4844   213.78
  1999/09/01  21:04:01.000   162   5   76465.6207  76464.7244   896.31
  1999/09/01  21:04:31.000   162   5   76483.7867  76482.2025  1584.17
  1999/09/01  21:05:01.000   162   5   76509.1507  76506.8784  2272.34
  1999/09/01  21:05:31.000   162   5   76541.6513  76538.7001  2951.20
  1999/09/01  21:06:01.000   162   5   76581.2289  76577.6047  3624.16
  1999/09/01  21:06:31.000   162   5   76627.8115  76623.5184  4293.09
  1999/09/01  21:07:01.000   162   5   76681.3093  76676.3565  4952.79
  1999/09/01  21:07:31.000   162   5   76741.6258  76736.0241  5601.65
  1999/09/01  21:08:01.000   162   5   76808.6630  76802.4164  6246.62
  1999/09/01  21:08:31.000   162   5   76882.2925  76875.4186  6873.87
  1999/09/01  21:09:01.000   162   5   76962.3999  76954.9071  7492.84
  1999/09/01  21:09:31.000   162   5   77048.8492  77040.7490  8100.20
  1999/09/01  21:10:01.000   162   5   77141.4950  77132.8034  8691.64
  1999/09/01  21:10:31.000   162   5   77240.1956  77230.9211  9274.48
  1999/09/01  21:11:01.000   162   5   77344.7817  77334.9458  9835.92
  1999/09/01  21:11:31.000   162   5   77455.1022  77444.7138 10388.39
  1999/09/01  21:12:01.000   162   5   77570.9757  77560.0552 10920.51
  1999/09/01  21:12:31.000   162   5   77692.2320  77680.7939 11438.15
  1999/09/01  21:13:01.000   162   5   77818.6944  77806.7482 11946.20
  1999/09/01  22:51:01.000   162   5   78278.9842  78272.8062  6178.00
  1999/09/01  22:51:31.000   162   5   78345.9391  78339.2715  6667.59
  1999/09/01  22:52:01.000   162   5   78417.3558  78410.2087  7147.10
  1999/09/01  22:52:31.000   162   5   78493.1291  78485.5122  7616.90
  1999/09/01  22:53:01.000   162   5   78573.1467  78565.0719  8074.84
  1999/09/01  22:53:31.000   162   5   78657.2945  78648.7733  8521.25
  1999/09/01  22:54:01.000   162   5   78745.4541  78736.4980  8956.14
  1999/09/01  22:54:31.000   162   5   78837.5020  78828.1238  9378.21
  1999/09/01  22:55:01.000   162   5   78933.3126  78923.5251  9787.48
  1999/09/01  22:55:31.000   162   5   79032.7578  79022.5731 10184.71
  1999/09/01  22:56:01.000   162   5   79135.7045  79125.1359 10568.55
  1999/09/01  22:56:31.000   162   5   79242.0186  79231.0793 10939.34
  1999/09/01  22:57:01.000   162   5   79351.5622  79340.2662 11295.97
  1999/09/01  22:57:31.000   162   5   79464.1954  79452.5579 11637.47
  1999/09/01  22:58:01.000   162   5   79579.7772  79567.8135 11963.66
  1999/09/01  22:58:31.000   162   5   79698.1672  79685.8906 12276.55
  1999/09/01  22:59:01.000   162   5   79819.2209  79806.6455 12575.43
  1999/09/01  22:59:31.000   162   5   79942.7935  79929.9331 12860.41
  1999/09/01  23:00:01.000   162   5   80068.7369  80055.6077 13129.20
  1999/09/01  23:00:31.000   162   5   80196.9046  80183.5228 13381.79
  1999/09/01  23:01:01.000   162   5   80327.1522  80313.5315 13620.69
  1999/09/01  23:01:31.000   162   5   80459.3313  80445.4866 13844.69
                                                               _______
                                                       Mean    5664.71 m
                                                       RMS     5505.76 m


Results of iteration 1

  Parameter            a priori   tot.corr. last corr.       final       sigma
  x  [m]   User      1476200.00     -46.06     -46.06    1476153.94      12.88
  y  [m]   User      5996200.00      66.46      66.46    5996266.46      11.52
  z  [m]   User     -3209000.00     223.74     223.74   -3208776.26      17.24
  vx [m/s] User     -3854.00000   -0.01148   -0.01148   -3854.01148    0.00708
  vy [m/s] User      3778.50000   -0.13922   -0.13922    3778.36078    0.01627
  vz [m/s] User      5302.20000    0.04876    0.04876    5302.24876    0.01362
  CD       User          2.3000     0.6091     0.6091        2.9091     0.1636
  CR       User          1.3000     0.0004     0.0004        1.3004     0.1000
  x  [m]   TDRS-4   20174293.60       0.03       0.03   20174293.63       0.99
  y  [m]   TDRS-4  -37024903.80      -0.03      -0.03  -37024903.83       1.00
  z  [m]   TDRS-4    -982925.20       0.00       0.00    -982925.20       1.00
  vx [m/s] TDRS-4    2696.96340    0.00033    0.00033    2696.96373    0.00018
  vy [m/s] TDRS-4    1471.50740    0.00023    0.00023    1471.50763    0.00038
  vz [m/s] TDRS-4    -100.52610   -0.00034   -0.00034    -100.52644    0.00099
  CD       TDRS-4        2.3000     0.0000     0.0000        2.3000     0.0010
  CR       TDRS-4        1.3915    -0.0000    -0.0000        1.3915     0.0010
  x  [m]   TDRS-5  -40783913.50      -2.90      -2.90  -40783916.40      13.53
  y  [m]   TDRS-5   10622599.30      -4.76      -4.76   10622594.54      43.42
  z  [m]   TDRS-5     992633.10     -43.86     -43.86     992589.24      55.15
  vx [m/s] TDRS-5    -774.38960    0.00008    0.00008    -774.38952    0.00305
  vy [m/s] TDRS-5   -2976.09550   -0.00013   -0.00013   -2976.09563    0.00065
  vz [m/s] TDRS-5      18.89940   -0.00127   -0.00127      18.89813    0.00498
  CD       TDRS-5        2.3000     0.0000     0.0000        2.3000     0.1000
  CR       TDRS-5        1.4062     0.0196     0.0196        1.4258     0.0367


Iteration 2

     Date         UTC        Sta TDRS   obs  [m]    comp [m]    o-c [m]
  1999/09/01  00:22:01.000   162   5   79010.2586  79010.2601    -1.50
  1999/09/01  00:22:31.000   162   5   78980.4438  78980.4459    -2.10
  1999/09/01  00:23:01.000   162   5   78954.4798  78954.4824    -2.63
  1999/09/01  00:23:31.000   162   5   78932.3844  78932.3883    -3.88
  1999/09/01  00:24:01.000   162   5   78914.1732  78914.1776    -4.42
  1999/09/01  00:24:31.000   162   5   78899.8554  78899.8603    -4.85
  1999/09/01  00:25:01.000   162   5   78889.4362  78889.4415    -5.32
